1 1 327
2 4 327 619
1 2 619
1 3 766
1 4 1058
1 1 1205
2 4 1644 1790
2 3 1790 1936
2 1 1936 2083
2 2 2083 2229
1 3 2229
2 4 2375 2668
2 1 2668 2961
1 3 2961
1 2 3107
1 1 3400
1 4 3546
2 2 3839 4131
2 1 4131 4424
2 4 4424 4717
1 3 4570
2 2 4717 4973
2 3 4973 5266
1 1 5266
1 4 5412
1 3 5705
1 2 5851
2 1 6326 6473
2 2 6473 6619
2 4 6619 6766
2 3 6766 6912
1 1 6912
2 2 7058 7351
2 4 7351 7644
1 1 7644
1 3 7790
1 2 8083
1 3 8229
2 4 8229 8522
2 1 8522 8814
1 2 8522
2 3 8814 9107
2 2 9107 9400
1 4 9400
1 3 9546
1 1 9692
1 2 9692
1 1 9985
1 2 9985
1 1 10278
1 3 10278
1 1 10570
1 3 10570
1 2 10863
1 3 10863
1 2 11156
1 3 11156
1 2 11448
1 4 11448
1 2 11741
1 4 11741
1 1 12034
1 2 12180
1 4 12326
1 3 12473
2 1 12619 13205
1 2 12619
1 3 12766
1 2 12912
1 3 13058
1 4 13205
2 4 13790 14083
1 1 14083
1 1 14229
1 3 14375
1 4 14375
1 2 14522
1 4 14668
1 1 14814
1 4 14961
1 2 15107
1 4 15253
1 3 15400
1 1 15546
1 4 15692
1 1 15839
1 3 15985
1 1 16131
1 4 16278
1 1 16424
1 2 16570
1 4 16717
1 1 16863
1 4 17009
1 2 17156
1 4 17302
1 1 17448
1 4 17595
1 2 17741
2 3 17887 18180
2 2 18180 18326
2 4 18326 18473
2 1 18473 18766
1 4 18766
1 4 18912
1 1 19058
1 2 19058
1 3 19205
1 1 19351
1 4 19351
1 2 19644
1 1 19936
1 4 19936
1 3 20229
1 1 20522
1 4 20522
1 2 20814
1 3 20961
2 1 21107 21400
1 4 21107
2 3 21400 21546
1 1 21692
1 4 21692
1 2 21839
1 4 21985
1 3 22131
1 1 22278
1 4 22278
1 1 22424
1 3 22570
2 3 22863 23156
2 1 23156 23448
1 4 23448
1 4 23595
1 1 23741
1 2 23741
1 3 23887
1 1 24034
1 4 24034
1 2 24326
1 1 24619
1 4 24619
1 3 24912
1 1 25205
1 4 25205
1 2 25497
1 3 25644
1 1 25790
2 4 25790 26083
1 2 25936
1 3 26083
1 1 26375
1 4 26375
1 2 26522
1 4 26668
1 3 26814
1 1 26961
1 2 26961
1 4 27107
2 1 27253 27546
2 4 27546 27839
1 1 27839
1 2 27839
1 3 27985
2 1 28131 28424
1 2 28424
1 4 28424
1 1 28717
1 4 28717
1 3 28863
1 2 29156
1 1 29302
1 4 29302
1 3 29448
1 2 29595
1 3 29887
1 4 29887
1 1 30034
1 4 30326
1 1 30473
1 3 30473
1 2 30766
2 4 30766 31936
1 1 30985
1 3 31205
1 2 31424
2 1 31644 31936
1 3 31936
1 2 32083
1 1 32229
1 4 32375
2 3 32522 32668
2 2 32668 32814
2 4 32814 33107
1 1 33107
1 3 33107
2 2 33400 33692
2 4 33400 33692
1 1 33692
1 3 33985
1 1 34278
1 4 34278
1 3 34424
1 1 34570
1 2 34570
1 3 34717
2 4 34863 35156
1 1 35156
1 2 35156
1 1 35448
2 4 35448 35741
2 2 35741 36034
1 1 36034
1 4 36034
1 3 36326
1 1 36473
1 4 36619
1 2 36912
1 1 37205
2 4 37205 37497
2 3 37497 37790
2 1 37790 38083
2 4 38083 38375
1 1 38375
1 2 38375
1 3 38522
1 4 38668
1 1 38814
2 3 38961 39400
1 2 39107
1 1 39253
2 4 39400 40131
1 2 39546
2 1 39839 40131
1 2 40131
2 3 40131 40424
2 1 40424 40717
1 2 40717
1 4 40717
2 3 41009 41156
1 1 41156
1 2 41156
2 4 41302 41595
2 1 41595 41887
1 3 41595
2 2 41887 42180
1 4 41887
2 3 42180 42326
1 1 42473
1 1 42619
1 4 42766
1 1 42912
1 3 43058
1 4 43058
1 2 43205
2 1 43351 43644
1 2 43644
1 4 43644
1 1 44814
1 4 44814
2 2 45107 45253
1 1 45400
1 4 45400
1 3 45595
1 2 45692
1 3 45985
1 4 45985
1 2 46278
1 4 46278
1 3 46473
1 1 46570
1 4 46570
2 3 46863 47156
1 1 47156
1 4 47156
2 2 47448 47595
2 4 47595 47741
1 1 47741
1 3 47741
1 1 48034
2 4 48326 48619
2 2 48619 48766
2 3 48766 48912
1 1 48912
1 4 48912
2 2 49205 49497
1 4 49497
2 1 49790 49936
2 2 49936 50083
1 3 50083
1 4 50083
1 4 50375
2 1 50668 50961
2 3 50961 51107
2 2 51107 51253
1 1 51253
2 4 51253 51400
2 3 51400 51546
2 2 51546 51839
1 1 51839
1 4 51839
1 1 52131
1 4 52131
1 3 52278
1 2 52570
1 1 52717
1 4 52717
1 2 53009
1 3 53009
1 1 53302
1 4 53302
1 2 53448
1 3 53741
1 1 53887
1 4 53887
1 1 54180
1 3 54180
1 1 54400
1 3 54400
1 2 54619
1 4 54619
1 2 54839
1 4 54839
1 1 55058
2 3 55058 55351
1 2 55351
1 1 55497
1 3 55644
1 4 55790
1 1 55936
1 4 56083
1 2 56156
1 3 56229
1 1 56522
1 2 56522
1 3 56668
1 1 56814
1 4 56814
1 2 56961
1 3 57107
1 1 57253
1 2 57400
1 4 57400
1 3 57546
1 1 57692
1 4 57839
1 1 57985
1 3 57985
1 2 58131
1 4 58278
1 1 58424
1 2 58570
1 4 58570
1 3 58717
1 3 58863
1 2 59156
1 4 59156
1 3 59302
1 2 59448
1 4 59595
1 1 59741
1 3 59741
1 2 59887
1 4 60034
1 1 60180
1 2 60326
1 4 60326
1 3 60473
1 1 60619
1 2 60619
2 3 60912 61058
2 2 61058 61205
1 1 61205
1 4 61205
1 3 61351
1 1 61497
1 2 61497
1 3 61644
1 1 61790
1 2 61936
1 3 62083
1 4 62083
1 1 62229
1 4 62375
1 2 62522
1 1 62668
1 3 62668
1 4 62814
2 2 62961 63253
1 1 63253
1 4 63253
2 1 63546 64424
1 2 63546
1 3 63839
1 2 63985
1 4 64131
1 3 64278
1 2 64424
1 4 64424
1 3 64570
1 1 64717
1 2 64863
1 4 65009
1 3 65156
1 2 65229
1 1 65302
1 3 65448
2 2 65595 65887
1 1 65887
1 3 65887
2 4 66034 66180
2 1 66326 66473
2 2 66766 66912
2 4 67205 67351
2 3 67351 67497
2 2 67497 67644
2 1 67644 67790
2 4 67936 68229
2 1 68229 68522
2 3 68668 68814
2 2 69107 69253
2 4 69400 69692
2 1 69692 69985
2 3 69985 70131
2 2 70131 70278
2 3 70278 70570
1 1 70570
1 4 70570
1 4 70863
2 1 71009 71156
2 2 71448 71595
1 4 71448
2 2 71887 72034
2 1 72034 72180
1 4 72034
2 3 72180 72326
2 2 72326 72473
2 1 72619 72912
1 4 72619
2 3 72912 73205
1 4 73205
2 1 73351 73497
2 4 73497 73790
2 1 73790 74083
1 3 73790
1 2 74083
2 3 74083 74375
2 2 74375 74668
1 4 74668
1 3 74814
1 1 74961
2 4 74961 75253
1 1 75253
1 3 75253
1 2 75400
1 3 75546
1 1 75692
1 4 75692
1 2 75985
1 3 76131
1 4 76131
1 1 76278
1 4 76424
1 3 76570
1 1 76717
1 3 76863
1 2 77009
1 3 77156
1 1 77302
2 4 77302 77595
1 1 77595
1 3 77595
1 2 77741
1 3 77887
1 1 78034
1 4 78034
1 2 78326
1 2 78473
1 4 78473
1 3 78619
1 1 78912
2 4 79058 79351
1 2 79351
1 1 79497
2 3 79644 79936
1 1 79936
1 2 79936
1 2 80229
1 3 80375
1 4 80375
1 2 80522
1 3 80668
1 1 80814
2 2 80814 80961
1 4 80961
1 3 81107
2 1 81253 81400
2 3 81400 81546
2 2 81546 81692
2 4 81692 81985
1 3 81839
2 1 81985 82278
1 2 81985
1 3 82278
2 4 82278 82570
1 1 82570
1 2 82717
1 3 82717
1 4 82863
1 1 83156
1 2 83156
1 4 83448
1 3 83741
1 4 83741
1 2 84034
1 4 84034
1 1 84326
1 4 84326
1 1 84619
1 2 84717
1 3 84814
1 4 84912
1 1 85107
1 4 85205
1 3 85302
1 2 85400
1 1 85497
1 4 85497
1 2 85790
1 1 85887
1 4 85985
1 3 86083
1 2 86278
1 4 86375
1 1 86473
1 2 86570
1 3 86668
1 4 86668
1 1 86961
1 2 87058
1 3 87156
1 4 87253
1 1 87448
1 4 87546
1 3 87644
1 2 87741
1 1 87839
1 4 87839
1 2 88131
1 1 88229
1 4 88326
1 3 88424
1 2 88619
1 4 88717
1 1 88814
1 2 88912
1 3 89009
1 4 89009
1 3 89302
1 1 89497
1 2 89595
1 4 89595
1 3 89790
1 1 89887
1 3 90083
1 1 90180
1 4 90180
1 2 90375
1 3 90473
1 2 90668
1 1 90766
1 4 90766
1 3 90961
1 2 91058
1 4 91253
1 1 91351
1 3 91497
1 1 91644
1 2 91644
2 4 91936 92229
2 1 92229 92522
2 3 92522 92814
1 1 92814
1 2 92961
1 3 93107
1 4 93107
1 4 93400
1 2 93546
2 1 93692 93985
1 3 93692
1 2 93985
1 4 93985
1 3 94131
1 1 94278
1 2 94278
1 4 94424
1 1 94570
1 2 94717
1 3 94863
1 4 94863
1 1 95009
1 4 95156
1 2 95302
1 1 95448
1 3 95448
1 4 95595
1 2 95741
1 3 95887
1 1 96034
1 4 96034
1 2 96326
1 3 96473
1 1 96619
1 2 96619
1 4 96766
1 1 96912
1 3 97058
1 1 97205
1 4 97205
1 2 97351
1 3 97497
1 1 97644
1 2 97790
1 4 97790
1 3 97936
1 1 98083
1 4 98229
1 2 98375
1 3 98375
1 1 98668
1 4 98668
1 3 98814
1 1 98961
1 2 98961
1 4 99107
1 1 99253
1 2 99400
1 3 99546
1 4 99546
1 1 99692
1 4 99839
1 3 99985
1 1 100131
1 2 100131
1 4 100278
1 3 100424
1 1 100570
1 2 100717
1 4 100717
1 1 101009
1 3 101156
1 2 101302
1 4 101302
1 1 101448
1 3 101595
1 4 101741
1 2 101887
1 3 101887
1 1 102034
1 4 102180
1 2 102473
1 3 102619
2 1 102766 103351
2 3 103058 103351
1 2 103351
1 4 103351
1 1 103790
1 2 104083
2 3 104375 104522
1 1 104668
1 2 104814
2 3 104961 105253
2 2 105253 105692
1 1 105692
1 4 105692
1 3 105839
1 2 105985
1 4 106131
1 1 106278
1 3 106424
1 1 106570
1 2 106717
1 4 106863
1 2 107009
1 3 107156
1 1 107302
1 4 107448
1 2 107595
1 3 107741
1 4 107887
1 1 108034
1 2 108034
1 3 108180
1 1 108326
1 4 108326
1 2 108473
1 3 108619
1 4 108766
1 1 108912
1 2 108912
1 3 109058
1 1 109205
1 4 109351
1 2 109497
1 3 109497
1 1 109644
1 4 109790
1 3 109936
1 1 110083
1 2 110083
1 1 110375
1 4 110375
1 3 110522
1 2 110668
1 4 110668
1 3 110814
1 1 110961
1 2 111107
1 1 111253
1 4 111253
1 3 111400
1 2 111546
